WinningTeam,BattleTime,playerTag,mode,map,result,StarPlayerTag,StarPlayerBrawler,Brawler1Name,Brawler1Tag,Brawler2Name,Brawler2Tag,Brawler3Name,Brawler3Tag,Brawler4Name,Brawler4Tag,Brawler5Name,Brawler5Tag,Brawler6Name,Brawler6Tag
1,20200530T021415.000Z,#290P8028,brawlBall,Backyard Bowl,1,#8LRYY0VP,COLT,COLT,#8LRYY0VP,FRANK,#290P8028,MAX,#29CJYQJ0,DARRYL,#PUYQC2J2,BEA,#PURVRV9,POCO,#2P9022QL
2,20200530T021055.000Z,#290P8028,brawlBall,Backyard Bowl,-1,#90GUL20QC,JESSIE,COLT,#8LRYY0VP,8-BIT,#290P8028,MAX,#29CJYQJ0,JESSIE,#90GUL20QC,PAM,#2QJJV8RY,GENE,#R098CY0Y
2,20200530T020027.000Z,#290P8028,brawlBall,Post Haste,1,#8LRYY0VP,BO,MORTIS,#28LPVYL8,BEA,#2VVVLJ89,NITA,#2RL9U2R0P,BO,#8LRYY0VP,RICO,#290P8028,FRANK,#29CJYQJ0
2,20200530T015730.000Z,#290P8028,brawlBall,Post Haste,1,#290P8028,RICO,ROSA,#2228GPYYQ,CROW,#PQPG0VYU,NITA,#UGUJ9CYR,BO,#8LRYY0VP,RICO,#290P8028,FRANK,#29CJYQJ0
2,20200530T015457.000Z,#290P8028,brawlBall,Post Haste,1,#29CJYQJ0,FRANK,FRANK,#89LU9P28,TARA,#C9J9LUYV,BIBI,#9GVGG8LR,BO,#8LRYY0VP,MAX,#290P8028,FRANK,#29CJYQJ0
1,20200530T015213.000Z,#290P8028,brawlBall,Post Haste,1,#290P8028,MAX,BO,#8LRYY0VP,MAX,#290P8028,TARA,#29CJYQJ0,TARA,#LV2JUUR,MORTIS,#8CQUQRGY,EMZ,#R802G09Q
2,20200530T014802.000Z,#290P8028,brawlBall,Post Haste,1,#290P8028,MAX,JACKY,#9CYCC08QQ,SANDY,#9L80CGYPY,EL PRIMO,#CGRU82UQ,BO,#8LRYY0VP,MAX,#290P8028,TARA,#29CJYQJ0
1,20200530T014445.000Z,#290P8028,brawlBall,Post Haste,1,#29CJYQJ0,TARA,BO,#8LRYY0VP,MAX,#290P8028,TARA,#29CJYQJ0,GENE,#GYPQJ9LC,BULL,#PQL90QU90,ROSA,#9CPYRU9CC
2,20200530T014236.000Z,#290P8028,brawlBall,Post Haste,1,#29CJYQJ0,TARA,COLT,#2QCYV222U,GENE,#2V0CULY02,DARRYL,#U9GC8G02,BO,#8LRYY0VP,MAX,#290P8028,TARA,#29CJYQJ0
2,20200530T014046.000Z,#290P8028,brawlBall,Post Haste,-1,#RJJCV2GY,JACKY,BO,#8LRYY0VP,MAX,#290P8028,TARA,#29CJYQJ0,JACKY,#RJJCV2GY,BEA,#209RY9Y2L,EMZ,#29RU0URPQ
2,20200530T013837.000Z,#290P8028,brawlBall,Post Haste,1,#8LRYY0VP,BO,TICK,#9CRP0UCVQ,POCO,#8LP9PQYY0,MORTIS,#8GGQJYJ0,BO,#8LRYY0VP,MAX,#290P8028,TARA,#29CJYQJ0
2,20200530T013416.000Z,#290P8028,brawlBall,Post Haste,1,#8LRYY0VP,BO,POCO,#29C8YUCCC,JACKY,#20QJLUY2,COLT,#GV90LUCL,BO,#8LRYY0VP,MAX,#290P8028,TARA,#29CJYQJ0
1,20200530T013242.000Z,#290P8028,brawlBall,Post Haste,1,#29CJYQJ0,TARA,BO,#8LRYY0VP,MAX,#290P8028,TARA,#29CJYQJ0,BIBI,#9JYP0UQYY,BEA,#9GVJG9GP,DARRYL,#29PYL8RQC
1,20200530T012937.000Z,#290P8028,brawlBall,Post Haste,1,#8LRYY0VP,BO,BO,#8LRYY0VP,MAX,#290P8028,TARA,#29CJYQJ0,DYNAMIKE,#PJ8L9RQ,BEA,#99UYGJRC,DARRYL,#LLYL0CL
2,20200530T012653.000Z,#290P8028,brawlBall,Post Haste,1,#8LRYY0VP,BO,JACKY,#22280V2Q9,EMZ,#U0JUJ82,MORTIS,#PQLCVR80,BO,#8LRYY0VP,ROSA,#290P8028,JACKY,#29CJYQJ0
2,20200530T012214.000Z,#290P8028,brawlBall,Post Haste,1,#29CJYQJ0,JACKY,TARA,#9LQPJ2UG,GENE,#JPPJ22Q9,NITA,#J8UCV99,POCO,#8LRYY0VP,ROSA,#290P8028,JACKY,#29CJYQJ0
2,20200530T090048.000Z,#20PGC9G29,brawlBall,Backyard Bowl,-1,#28P0J90U,JESSIE,COLT,#82JPG02,BROCK,#QPG8UCU,PIPER,#20PGC9G29,JESSIE,#28P0J90U,MORTIS,#8GUR8JLPY,CROW,#LLLGU08G
2,20200530T085152.000Z,#20PGC9G29,brawlBall,Backyard Bowl,-1,#292G2UGJ,TARA,COLT,#82JPG02,BROCK,#QPG8UCU,PIPER,#20PGC9G29,RICO,#82GJPYQJ,TARA,#292G2UGJ,CROW,#89YCJLQL
1,20200530T084444.000Z,#20PGC9G29,brawlBall,Backyard Bowl,1,#20PGC9G29,PIPER,BROCK,#QPG8UCU,PIPER,#20PGC9G29,COLT,#82JPG02,SPIKE,#YV8JV8,MORTIS,#9Q9YUP8P,BIBI,#28GJR292
2,20200530T083731.000Z,#20PGC9G29,brawlBall,Backyard Bowl,1,#82JPG02,COLT,FRANK,#2JQ9L2PGG,DARRYL,#2QV9CYRGC,MORTIS,#2QLRV8R00,COLT,#82JPG02,BROCK,#QPG8UCU,PIPER,#20PGC9G29
1,20200530T083144.000Z,#20PGC9G29,brawlBall,Backyard Bowl,1,#82JPG02,COLT,COLT,#82JPG02,BROCK,#QPG8UCU,PIPER,#20PGC9G29,PIPER,#2QLQR2RVP,BIBI,#282920P,CROW,#2PY0YULJ
2,20200530T082746.000Z,#20PGC9G29,brawlBall,Backyard Bowl,1,#QPG8UCU,BROCK,MORTIS,#Q2J2LGP,BO,#2Q82C9LV0,SPIKE,#8U00URCLJ,BROCK,#QPG8UCU,PIPER,#20PGC9G29,COLT,#82JPG02
2,20200530T082202.000Z,#20PGC9G29,brawlBall,Backyard Bowl,1,#20PGC9G29,PIPER,EMZ,#2GCJJ8RJ,BIBI,#P0YPV2QLC,CROW,#9LQRCCPVY,BROCK,#QPG8UCU,COLT,#82JPG02,PIPER,#20PGC9G29
0,20200530T081506.000Z,#20PGC9G29,brawlBall,Backyard Bowl,0,#QPG8UCU,BROCK,PAM,#9JYCYVQ9,JACKY,#PLUJCYUP,MORTIS,#U220P2PG,COLT,#82JPG02,BROCK,#QPG8UCU,PIPER,#20PGC9G29
2,20200530T080702.000Z,#20PGC9G29,brawlBall,Backyard Bowl,1,#82JPG02,COLT,TARA,#9PYVLJLC,DARRYL,#88RC8CLJ2,POCO,#2P2888GYJ,BROCK,#QPG8UCU,PIPER,#20PGC9G29,COLT,#82JPG02
1,20200530T075953.000Z,#20PGC9G29,brawlBall,Backyard Bowl,1,#QPG8UCU,BROCK,BROCK,#QPG8UCU,PIPER,#20PGC9G29,COLT,#82JPG02,MORTIS,#802JCPRJG,JESSIE,#2QUJUUU9Q,POCO,#C98GPQY2
2,20200530T075417.000Z,#20PGC9G29,brawlBall,Backyard Bowl,1,#20PGC9G29,PIPER,MORTIS,#UR88J9QC,BIBI,#80QUV98PG,POCO,#8RV22QPU,COLT,#82JPG02,BROCK,#QPG8UCU,PIPER,#20PGC9G29
2,20200530T074949.000Z,#20PGC9G29,brawlBall,Backyard Bowl,1,#82JPG02,COLT,FRANK,#RR889U0V,RICO,#2Q8RJJRG0,CROW,#8LL2Y9YQ,COLT,#82JPG02,PIPER,#20PGC9G29,BROCK,#QPG8UCU
2,20200530T074405.000Z,#20PGC9G29,brawlBall,Backyard Bowl,-1,#P9LU0YCR2,EMZ,BROCK,#QPG8UCU,PIPER,#20PGC9G29,COLT,#82JPG02,JACKY,#GUCUP9GR,EMZ,#P9LU0YCR2,DYNAMIKE,#8920L2YC
1,20200530T073512.000Z,#20PGC9G29,brawlBall,Backyard Bowl,1,#82JPG02,COLT,COLT,#82JPG02,BROCK,#QPG8UCU,PIPER,#20PGC9G29,PAM,#PURVRV9,BEA,#2P9022QL,JACKY,#8JCGP0RC
2,20200530T072927.000Z,#20PGC9G29,brawlBall,Backyard Bowl,-1,#229U22RJR,EMZ,MORTIS,#9P8PPRVQ,EMZ,#229U22RJR,POCO,#UQLYUQV0,COLT,#82JPG02,BROCK,#QPG8UCU,PIPER,#20PGC9G29
1,20200530T071817.000Z,#20PGC9G29,brawlBall,Backyard Bowl,1,#82JPG02,COLT,COLT,#82JPG02,BROCK,#QPG8UCU,PIPER,#20PGC9G29,SANDY,#CRUGRGU2,BROCK,#RLYR9QJ0,PAM,#2LPUUJ820
1,20200530T071459.000Z,#20PGC9G29,brawlBall,Backyard Bowl,1,#82JPG02,COLT,PIPER,#20PGC9G29,COLT,#82JPG02,BROCK,#QPG8UCU,MORTIS,#JL08PRC9,SPROUT,#9QR9ULGV,POCO,#QCPVPRUR
2,20200530T060439.000Z,#GUJV29G0,brawlBall,Backyard Bowl,-1,#9Q8QJ0LV,MORTIS,MORTIS,#9Q8QJ0LV,JESSIE,#222PLJG2P,BIBI,#2R9JLRVP2,COLT,#GUJV29G0,PAM,#29URUV9,BEA,#LYJ0CQVR
1,20200530T060017.000Z,#GUJV29G0,brawlBall,Backyard Bowl,1,#GUJV29G0,COLT,BEA,#LYJ0CQVR,COLT,#GUJV29G0,POCO,#2P0U002VC,COLT,#QCQ0JJP,SPIKE,#GCRYJGVJ,BEA,#98VPVJ0Y2
1,20200530T055522.000Z,#GUJV29G0,brawlBall,Backyard Bowl,1,#VV22CPLL,TARA,TARA,#VV22CPLL,COLT,#GUJV29G0,BEA,#LYJ0CQVR,MORTIS,#889JGV9LU,BROCK,#UU2GG8LP,PAM,#PVJLVPPQ
2,20200529T204525.000Z,#GUJV29G0,brawlBall,Post Haste,-1,#228VGUVV,COLT,MORTIS,#RYRJL98R,NITA,#RGULV0YP,COLT,#228VGUVV,SPIKE,#2V8GGLV,DARRYL,#2C0PG8V80,COLT,#GUJV29G0
2,20200529T204152.000Z,#GUJV29G0,brawlBall,Post Haste,1,#2V8GGLV,SPIKE,JACKY,#R2P80PJY,POCO,#2RYQL2LR,ROSA,#RRJ0CPRC,SPIKE,#2V8GGLV,COLT,#GUJV29G0,DARRYL,#2C0PG8V80
2,20200529T203812.000Z,#GUJV29G0,brawlBall,Post Haste,1,#GUJV29G0,COLT,POCO,#CGQJG8GR,BIBI,#CGQG0QRQ,MORTIS,#8YRGJ8RYQ,SPIKE,#2V8GGLV,COLT,#GUJV29G0,DARRYL,#2C0PG8V80
2,20200529T203528.000Z,#GUJV29G0,brawlBall,Post Haste,-1,#20929PCY,BIBI,SPIKE,#2V8GGLV,DARRYL,#8GV9RV0J,COLT,#GUJV29G0,BEA,#28GQUY0JY,BIBI,#20929PCY,GENE,#28U0P0CU
2,20200529T203205.000Z,#GUJV29G0,brawlBall,Post Haste,1,#2V8GGLV,SPIKE,MORTIS,#2CVQP02C,FRANK,#GU9PJR2P,SPIKE,#28CGYJPUR,SPIKE,#2V8GGLV,COLT,#GUJV29G0,DARRYL,#8GV9RV0J
2,20200529T202958.000Z,#GUJV29G0,brawlBall,Post Haste,-1,#RGYLCCQJ,DARRYL,MORTIS,#ULY8Y9J,MAX,#29CPRUY,DARRYL,#RGYLCCQJ,SPIKE,#2V8GGLV,COLT,#GUJV29G0,DARRYL,#8GV9RV0J
2,20200530T072153.000Z,#YGGL29R,brawlBall,Backyard Bowl,-1,#JG22290U,POCO,BEA,#2Q0R8C0JV,POCO,#JG22290U,BROCK,#Y2YYCCPL,DARRYL,#JQJRVGGR,PIPER,#8CUJYYV9,GALE,#YGGL29R
2,20200530T071619.000Z,#YGGL29R,brawlBall,Backyard Bowl,-1,#Q9V2JGR,JESSIE,PIPER,#8CUJYYV9,MR. P,#YGGL29R,PAM,#209GRQ9LU,LEON,#228RCPULV,JESSIE,#Q9V2JGR,GENE,#28CCYRJ9J
2,20200530T135749.000Z,#ULCPRG22,brawlBall,Backyard Bowl,-1,#2JY9R2LPU,POCO,BROCK,#8J9R0LYPP,EMZ,#8LPG89J29,BEA,#ULCPRG22,BEA,#Q9URJC2U,POCO,#2JY9R2LPU,MORTIS,#2L2PRGJY8
2,20200530T135423.000Z,#ULCPRG22,brawlBall,Backyard Bowl,-1,#JQ02UYVQ,BEA,BEA,#JQ02UYVQ,FRANK,#9C0CYLP9R,MAX,#9CLJV9,BEA,#ULCPRG22,FRANK,#80QVQ9PP0,DARRYL,#QCR0LGU
2,20200530T031942.000Z,#LJJGPQ0G,brawlBall,Backyard Bowl,-1,#2U2Y00YJR,CROW,EL PRIMO,#9LYPPU0QL,COLT,#Q8PRPV8R,GALE,#LJJGPQ0G,POCO,#8PJ9PRRY9,MORTIS,#YCLPLYY,CROW,#2U2Y00YJR
2,20200530T031656.000Z,#LJJGPQ0G,brawlBall,Backyard Bowl,-1,#2Y2RU9Q8G,PAM,PAM,#2Y2RU9Q8G,CROW,#PLURGV0Y9,EMZ,#8VU28QVJ2,GALE,#LJJGPQ0G,FRANK,#JVPUQPQU,CROW,#88VCQU02Q
2,20200530T031056.000Z,#LJJGPQ0G,brawlBall,Backyard Bowl,1,#9PCV209RC,MORTIS,MORTIS,#2982Q9YV0,CROW,#2998CCYJC,BEA,#PLGQ9QJL,MORTIS,#9PCV209RC,GALE,#LJJGPQ0G,CROW,#QPQRVRC2
2,20200530T030844.000Z,#LJJGPQ0G,brawlBall,Backyard Bowl,-1,#JVY889J0,PAM,GALE,#LJJGPQ0G,EL PRIMO,#PPC0QVPG0,MORTIS,#2PQ09CP88,EL PRIMO,#299YVUCJY,PAM,#JVY889J0,EMZ,#809V2QJ8Q
2,20200530T030649.000Z,#LJJGPQ0G,brawlBall,Backyard Bowl,1,#JVQVGCU2,DYNAMIKE,MORTIS,#9RGC928GQ,EMZ,#RQPCYU8,CARL,#U8GJV9PP,LEON,#8RQUU00RP,DYNAMIKE,#JVQVGCU2,GALE,#LJJGPQ0G
1,20200530T030348.000Z,#LJJGPQ0G,brawlBall,Backyard Bowl,1,#28V9J0PG0,PAM,PAM,#28V9J0PG0,MORTIS,#L92V2LYP,GALE,#LJJGPQ0G,BROCK,#8028JL8RC,POCO,#90QCG98G2,MORTIS,#PGQYRU0UU
1,20200530T030158.000Z,#LJJGPQ0G,brawlBall,Backyard Bowl,1,#LJJGPQ0G,GALE,BO,#2CJ2VCQ29,BROCK,#JLQVL8VR,GALE,#LJJGPQ0G,BO,#9LYJYVJV0,MORTIS,#2U0VRJCGP,EMZ,#2LL9PJYC8
2,20200530T123715.000Z,#LPP0J2U,brawlBall,Backyard Bowl,-1,#2GPCYPUY,BEA,CROW,#LPP0J2U,PENNY,#LLCPPCJ,BROCK,#20088JR2L,MORTIS,#8902LJP00,BROCK,#P2Y9UC9UY,BEA,#2GPCYPUY
2,20200530T123334.000Z,#LPP0J2U,brawlBall,Backyard Bowl,1,#LLCPPCJ,PENNY,BEA,#P09UJYYUV,PAM,#80RRG2PCQ,SPROUT,#RUUQYY8U,BROCK,#20088JR2L,CROW,#LPP0J2U,PENNY,#LLCPPCJ
2,20200530T123144.000Z,#LPP0J2U,brawlBall,Backyard Bowl,1,#LPP0J2U,CROW,MORTIS,#2G0UR02P8,CROW,#VRYLJJU0,BEA,#RJUPVG2,BROCK,#20088JR2L,CROW,#LPP0J2U,PENNY,#LLCPPCJ
2,20200530T122753.000Z,#LPP0J2U,brawlBall,Backyard Bowl,1,#LLCPPCJ,MR. P,JACKY,#2LLYLYG0J,JESSIE,#GPQYG8YY,GENE,#GCRY0V8G,BROCK,#20088JR2L,CROW,#LPP0J2U,MR. P,#LLCPPCJ
2,20200530T122439.000Z,#LPP0J2U,brawlBall,Backyard Bowl,1,#LLCPPCJ,MR. P,MORTIS,#8UU9P28,BEA,#29VVQRY9Q,CROW,#2J0UCVQ8Q,CROW,#LPP0J2U,BROCK,#20088JR2L,MR. P,#LLCPPCJ
2,20200530T122149.000Z,#LPP0J2U,brawlBall,Backyard Bowl,-1,#JCJ2C9,PAM,BROCK,#20088JR2L,CROW,#LPP0J2U,MR. P,#LLCPPCJ,GENE,#QJVYJG9,PAM,#JCJ2C9,BEA,#99GQ2VCJ
1,20200530T121900.000Z,#LPP0J2U,brawlBall,Backyard Bowl,1,#20088JR2L,BROCK,BROCK,#20088JR2L,CROW,#LPP0J2U,MR. P,#LLCPPCJ,EMZ,#20PUUUR,JESSIE,#82GGVVLVU,GENE,#2C8RL890C
2,20200530T121559.000Z,#LPP0J2U,brawlBall,Backyard Bowl,-1,#2UJCLPV9,SANDY,BROCK,#20088JR2L,CROW,#LPP0J2U,BEA,#RUJCG90Y,BIBI,#JQ9UGR,JACKY,#82LGC8JC,SANDY,#2UJCLPV9
2,20200530T121221.000Z,#LPP0J2U,brawlBall,Backyard Bowl,-1,#2PRYYV9GL,BEA,BROCK,#20088JR2L,CROW,#LPP0J2U,FRANK,#8Q0ULJJ2,BROCK,#2YLGGL09C,JACKY,#229YPLUCU,BEA,#2PRYYV9GL
1,20200530T120818.000Z,#LPP0J2U,brawlBall,Backyard Bowl,1,#LPP0J2U,CROW,BROCK,#20088JR2L,CROW,#LPP0J2U,JACKY,#Y2PPLYQUC,SPROUT,#9GRCRUYP,GENE,#PGUG2P8RC,BEA,#22098RJCQ
1,20200530T120537.000Z,#LPP0J2U,brawlBall,Backyard Bowl,1,#LPP0J2U,CROW,BROCK,#20088JR2L,CROW,#LPP0J2U,FRANK,#28G2V0JUP,POCO,#8LRGCYQR,EL PRIMO,#LV8URUCL,MORTIS,#222P9C88R
2,20200530T120229.000Z,#LPP0J2U,brawlBall,Backyard Bowl,1,#20088JR2L,BROCK,MORTIS,#29Q9R9YJV,PAM,#CRQ008CY,TARA,#98V9298LV,CROW,#LPP0J2U,BROCK,#20088JR2L,MORTIS,#R0YRGPVC
2,20200530T115935.000Z,#LPP0J2U,brawlBall,Backyard Bowl,1,#20UP2QYJG,BEA,BROCK,#Q0P22RL8,EL PRIMO,#2L8LLUJJV,SANDY,#UPPC2YPV,BROCK,#20088JR2L,CROW,#LPP0J2U,BEA,#20UP2QYJG
2,20200530T115702.000Z,#LPP0J2U,brawlBall,Backyard Bowl,1,#LPP0J2U,CROW,BROCK,#2LVQPVCCY,GENE,#2V8LYGPCL,MORTIS,#98LRPCC22,CROW,#LPP0J2U,BROCK,#20088JR2L,MORTIS,#9R82VC9
2,20200530T115430.000Z,#LPP0J2U,brawlBall,Backyard Bowl,-1,#22RU28U2J,RICO,BROCK,#20088JR2L,CROW,#LPP0J2U,MORTIS,#2P888YQ9,CROW,#289QY0LP8,RICO,#22RU28U2J,BEA,#8LU02RYCC
2,20200530T115242.000Z,#LPP0J2U,brawlBall,Backyard Bowl,-1,#PLL0CU9Q,POCO,POCO,#PLL0CU9Q,BEA,#UQ22JCUV,SHELLY,#809LVG0GL,JACKY,#V820YRCC,PIPER,#20088JR2L,MR. P,#LPP0J2U
2,20200530T115005.000Z,#LPP0J2U,brawlBall,Backyard Bowl,1,#89CG982QQ,SANDY,BEA,#YC2LGPVG,BROCK,#GRQ9CGQG,MORTIS,#V8UV8VL0,SPIKE,#9Y8PJLC8J,SANDY,#89CG982QQ,MR. P,#LPP0J2U
1,20200530T114606.000Z,#LPP0J2U,brawlBall,Backyard Bowl,1,#LPP0J2U,MR. P,MR. P,#LPP0J2U,MORTIS,#9YLPQQQ2,GENE,#8UVLQJJR,JESSIE,#8QU2LLY,BIBI,#2998G9Q09,BEA,#20PYJG8VL
2,20200530T114128.000Z,#LPP0J2U,brawlBall,Backyard Bowl,1,#LPP0J2U,COLT,EL PRIMO,#9UQCVVQP,EMZ,#JL92JQYY,SHELLY,#LGP088JL,EMZ,#2RCGUCJGG,MORTIS,#8U8V2J9JR,COLT,#LPP0J2U
2,20200530T113859.000Z,#LPP0J2U,brawlBall,Backyard Bowl,1,#LPP0J2U,COLT,ROSA,#28PL8GR0Y,POCO,#22UQCJRCC,MORTIS,#2908LCPQQ,BIBI,#2VRU809V,COLT,#LPP0J2U,EMZ,#GRPRQGRJ
1,20200530T141329.000Z,#8G9QLUU,brawlBall,Pinhole Punt,1,#8G9QLUU,JACKY,BIBI,#2PQR0UCLG,JACKY,#8G9QLUU,BEA,#8LC808G,EMZ,#9L2V82ULL,JACKY,#PRYLY2UQ,GENE,#99L8GCPL
1,20200530T140958.000Z,#8G9QLUU,brawlBall,Galaxy Arena,1,#8LC808G,EMZ,SANDY,#2PQR0UCLG,EMZ,#8LC808G,JACKY,#8G9QLUU,EMZ,#9L2V82ULL,GENE,#99L8GCPL,EL PRIMO,#PRYLY2UQ
1,20200530T134622.000Z,#8G9QLUU,brawlBall,Backyard Bowl,1,#8G9QLUU,BEA,GENE,#2PQR0UCLG,MAX,#8LC808G,BEA,#8G9QLUU,EMZ,#8QLQRG0C9,BEA,#9PPVY9G0C,MAX,#8QC90YQP8
2,20200530T134326.000Z,#8G9QLUU,brawlBall,Triple Dribble,1,#8G9QLUU,JACKY,EL PRIMO,#8QLQRG0C9,MAX,#8QC90YQP8,POCO,#9PPVY9G0C,GENE,#2PQR0UCLG,MAX,#8LC808G,JACKY,#8G9QLUU
1,20200530T134005.000Z,#8G9QLUU,brawlBall,Beach Ball,1,#2PQR0UCLG,SANDY,SANDY,#2PQR0UCLG,SPROUT,#8LC808G,JACKY,#8G9QLUU,MAX,#89QL82CPY,JACKY,#800J2GVR9,EMZ,#2YJRCC80Q
1,20200530T133637.000Z,#8G9QLUU,brawlBall,Pinhole Punt,1,#8G9QLUU,JACKY,BIBI,#2PQR0UCLG,BEA,#8LC808G,JACKY,#8G9QLUU,MAX,#89QL82CPY,JACKY,#800J2GVR9,PAM,#2YJRCC80Q
1,20200530T133028.000Z,#8G9QLUU,brawlBall,Warped Arena,1,#8G9QLUU,JACKY,JACKY,#8G9QLUU,SANDY,#2PQR0UCLG,BEA,#8LC808G,GENE,#UR2UL8YR,JACKY,#9P0UG0P,EMZ,#2C9LUVVGQ
2,20200530T132644.000Z,#8G9QLUU,brawlBall,Galaxy Arena,1,#2PQR0UCLG,SANDY,MR. P,#2C9LUVVGQ,SANDY,#UR2UL8YR,SPROUT,#9P0UG0P,SANDY,#2PQR0UCLG,JACKY,#8G9QLUU,EMZ,#8LC808G
2,20200530T132219.000Z,#8G9QLUU,brawlBall,Field Goal,-1,#9P0UG0P,JACKY,SANDY,#2PQR0UCLG,SPROUT,#8LC808G,EMZ,#8G9QLUU,EMZ,#UR2UL8YR,MR. P,#2C9LUVVGQ,JACKY,#9P0UG0P
1,20200530T130257.000Z,#8G9QLUU,brawlBall,Post Haste,1,#8G9QLUU,EMZ,SANDY,#2PQR0UCLG,SPROUT,#8LC808G,EMZ,#8G9QLUU,FRANK,#8GCLGULYQ,POCO,#R2LPYYLY,JACKY,#2CVLU2ULL
1,20200530T125244.000Z,#8G9QLUU,brawlBall,Backyard Bowl,1,#2PQR0UCLG,POCO,PAM,#8G9QLUU,GENE,#8LC808G,POCO,#2PQR0UCLG,EMZ,#2GQJV229V,EL PRIMO,#QGG0UUVP,GENE,#8UV2CP0YJ
1,20200530T124840.000Z,#8G9QLUU,brawlBall,Triple Dribble,1,#2PQR0UCLG,SANDY,SANDY,#2PQR0UCLG,JACKY,#8G9QLUU,MAX,#8LC808G,EL PRIMO,#QGG0UUVP,SPROUT,#8UV2CP0YJ,EMZ,#2GQJV229V
2,20200530T123726.000Z,#8G9QLUU,brawlBall,Field Goal,1,#8G9QLUU,EMZ,NITA,#J2LU0222,SHELLY,#2GLUGYQJR,MAX,#LCGU8LGJ,EMZ,#8G9QLUU,MORTIS,#2PQR0UCLG,SPROUT,#8LC808G
1,20200530T122908.000Z,#8G9QLUU,brawlBall,Post Haste,1,#8LC808G,SPROUT,LEON,#2PQR0UCLG,EMZ,#8G9QLUU,SPROUT,#8LC808G,BROCK,#PR8JVPGGY,SPROUT,#8R0LJPPUG,MAX,#2YJV9P9YL
2,20200530T122047.000Z,#8G9QLUU,brawlBall,Galaxy Arena,1,#2PQR0UCLG,EMZ,DARRYL,#2JPG8CY99,CARL,#2LQVPV2JP,SPROUT,#CRVC0P8G,JACKY,#8G9QLUU,EMZ,#2PQR0UCLG,MAX,#8LC808G
1,20200530T121855.000Z,#8G9QLUU,brawlBall,Field Goal,1,#2PQR0UCLG,SANDY,SANDY,#2PQR0UCLG,EMZ,#8G9QLUU,SPROUT,#8LC808G,CARL,#2LQVPV2JP,DARRYL,#2JPG8CY99,FRANK,#CRVC0P8G
2,20200530T114521.000Z,#8G9QLUU,brawlBall,Backyard Bowl,-1,#98VJCL2PQ,SPIKE,BROCK,#8G9QLUU,MAX,#8R0Y2Y2,BEA,#QCLV9CL,SPIKE,#98VJCL2PQ,GENE,#8YVQRQP,BEA,#9QJP9LP
2,20200530T122213.000Z,#888YV2J,brawlBall,Backyard Bowl,-1,#CVRPG0QY,GENE,PIPER,#CGRVVVRJ,BEA,#888YV2J,CROW,#2L2J92C9,EMZ,#22RJ8CQ88,GENE,#CVRPG0QY,BEA,#QYQ9PU
2,20200530T121920.000Z,#888YV2J,brawlBall,Backyard Bowl,1,#CGRVVVRJ,PIPER,GALE,#2822UVL9Q,CARL,#8UP0UUPC2,SPROUT,#PURJPLVRP,PIPER,#CGRVVVRJ,CROW,#2L2J92C9,BEA,#888YV2J
2,20200530T121718.000Z,#888YV2J,brawlBall,Backyard Bowl,1,#888YV2J,BEA,BIBI,#R0GPL29G,JACKY,#YJU9PPQY,BEA,#20LGPLQC9,CROW,#2L2J92C9,BROCK,#CGRVVVRJ,BEA,#888YV2J
2,20200529T151353.000Z,#888YV2J,brawlBall,Post Haste,-1,#2V9G2G29Y,SPROUT,MAX,#PPGQR2G,EMZ,#888YV2J,BEA,#CGRVVVRJ,GENE,#UYQPCQ8L,BEA,#2P2QY0CY,SPROUT,#2V9G2G29Y
2,20200529T150723.000Z,#888YV2J,brawlBall,Post Haste,-1,#LCLURCLU,MAX,JACKY,#GQ9VYP9L,MAX,#LCLURCLU,BEA,#YJVVQGUR,BEA,#CGRVVVRJ,PAM,#888YV2J,MAX,#PPGQR2G
2,20200529T144019.000Z,#888YV2J,brawlBall,Field Goal,-1,#8UJJ8U9,BROCK,BROCK,#8UJJ8U9,SANDY,#8Y8LPCG,MAX,#8LRLYL29,PIPER,#CGRVVVRJ,JACKY,#888YV2J,EMZ,#PPGQR2G
2,20200529T143806.000Z,#888YV2J,brawlBall,Field Goal,1,#CGRVVVRJ,PIPER,DARRYL,#8LRLYL29,BROCK,#8UJJ8U9,SANDY,#8Y8LPCG,EMZ,#PPGQR2G,PIPER,#CGRVVVRJ,NITA,#888YV2J
2,20200529T143206.000Z,#888YV2J,brawlBall,Pinhole Punt,-1,#8Y8LPCG,EMZ,RICO,#8LRLYL29,GENE,#8UJJ8U9,EMZ,#8Y8LPCG,RICO,#CGRVVVRJ,PAM,#888YV2J,EMZ,#PPGQR2G
2,20200529T142852.000Z,#888YV2J,brawlBall,Pinhole Punt,-1,#8Y8LPCG,EMZ,RICO,#CGRVVVRJ,MR. P,#888YV2J,EMZ,#PPGQR2G,GENE,#8UJJ8U9,EMZ,#8Y8LPCG,SANDY,#8LRLYL29
1,20200529T142554.000Z,#888YV2J,brawlBall,Pinhole Punt,1,#PPGQR2G,EMZ,PAM,#888YV2J,EMZ,#PPGQR2G,RICO,#CGRVVVRJ,LEON,#8LRLYL29,GENE,#8UJJ8U9,NITA,#8Y8LPCG
2,20200529T142158.000Z,#888YV2J,brawlBall,Triple Dribble,-1,#8Y8LPCG,SANDY,GENE,#8UJJ8U9,SANDY,#8Y8LPCG,RICO,#8LRLYL29,BEA,#CGRVVVRJ,EMZ,#PPGQR2G,JACKY,#888YV2J
